MassFeature_Column,KM1513-125m_A,KM1513-125m_B,KM1513-125m_C,KM1513-15m_A,KM1513-15m_B,KM1513-15m_C,KM1513-45m_A,KM1513-45m_B,KM1513-45m_C,KM1513-75m_A,KM1513-75m_B,KM1513-75m_C,S11C1_A,S12C1_A,S12C1_B,S13C1_A,S13C1_B,S14C1_A,S14C1_B,S14C1_C,S2C3_A,S4C1_A,S4C1_B,S4C1_C,S4C2_A,S4C2_B,S6C1_A,S6C1_B,S6C1_C,S6C2_A,S6C2_B,S7E41D100_1,S7E41D120_1,S7E41D140_1,S7E41D160_1,S7E41D180_1,S7E41D250_1,S7E41D30_1,S7E41D40_1,S7E41D60_1,S7E41D80_1,S8C1_A,S9C1_A,S9C1_B,S9C2_A,S9C2_B,U3_A,U3_B,U4_A,U4_B,U6_A,U6_B,U7_A,U7_B,U8_A,U8_B,U9_A,U9_B
I176.0918R7.43_HILICPos_X_HILICPos,0.4097222222222222,0.3706293706293706,0.3571428571428571,0.2517006802721088,0.24489795918367352,0.19047619047619047,0.23448275862068968,0.29861111111111116,0.29166666666666663,0.38888888888888884,0.3472222222222222,0.32638888888888884,0.217687074829932,0.09459459459459463,0.12925170068027214,0.36986301369863017,0.4054054054054054,0.37241379310344824,0.30405405405405406,0.3082191780821918,0.4755244755244755,0.37671232876712324,0.3597122302158273,0.33333333333333337,0.24647887323943662,0.31756756756756754,0.19463087248322153,0.14189189189189189,0.15540540540540537,0.10135135135135132,0.13103448275862073,0.2416666666666667,0.3902439024390244,0.47058823529411764,0.39495798319327735,0.3418803418803419,0.42342342342342343,0.09352517985611508,0.10144927536231885,0.2556390977443609,0.3492063492063492,0.16326530612244894,0.2635135135135135,0.22297297297297303,0.17123287671232879,0.22297297297297303,0.10204081632653061,0.11564625850340138,0.1496598639455783,0.1768707482993197,0.1428571428571429,0.08783783783783783,0.10135135135135132,0.14864864864864868,0.08783783783783783,0.1216216216216216,0.1216216216216216,0.12413793103448278
I176.1281R10.33_HILICPos_X_HILICPos,0.8125,0.7832167832167832,0.7428571428571429,0.8639455782312925,0.8503401360544218,0.8775510204081632,0.8206896551724138,0.7916666666666666,0.7847222222222222,0.8125,0.8125,0.8055555555555556,0.7482993197278911,0.6824324324324325,0.7006802721088435,0.7123287671232876,0.7162162162162162,0.7241379310344828,0.722972972972973,0.7602739726027398,0.7622377622377623,0.7191780821917808,0.7769784172661871,0.7222222222222222,0.8098591549295775,0.8040540540540541,0.7449664429530201,0.7297297297297297,0.75,0.7432432432432432,0.7379310344827585,0.85,0.8211382113821138,0.8067226890756303,0.7647058823529411,0.8034188034188035,0.7567567567567568,0.7122302158273381,0.8043478260869565,0.8421052631578947,0.8809523809523809,0.6870748299319728,0.7567567567567568,0.7432432432432432,0.726027397260274,0.7635135135135135,0.7142857142857143,0.7142857142857143,0.7414965986394557,0.7414965986394557,0.7142857142857143,0.7027027027027026,0.6689189189189189,0.7567567567567568,0.6959459459459459,0.6824324324324325,0.7094594594594594,0.6965517241379311
I176.1282R7.85_HILICPos_X_HILICPos,0.7013888888888888,0.7202797202797202,0.6928571428571428,0.6326530612244898,0.6326530612244898,0.6666666666666667,0.6275862068965516,0.625,0.6180555555555556,0.6597222222222222,0.6666666666666667,0.6458333333333333,0.7551020408163265,0.9189189189189189,0.9047619047619048,0.43150684931506844,0.45270270270270274,0.4,0.43243243243243246,0.4178082191780822,0.5734265734265734,0.5273972602739726,0.41007194244604317,0.45138888888888884,0.28873239436619713,0.4054054054054054,0.8187919463087249,0.7972972972972973,0.8108108108108107,0.5067567567567568,0.5241379310344827,0.3666666666666667,0.5203252032520325,0.4453781512605042,0.40336134453781514,0.41880341880341876,0.3873873873873874,0.6690647482014389,0.5942028985507246,0.3308270676691729,0.4444444444444444,0.6190476190476191,0.7094594594594594,0.7027027027027026,0.7123287671232876,0.75,0.9319727891156463,0.9319727891156463,0.9047619047619048,0.8979591836734694,0.8843537414965986,0.8716216216216216,0.8716216216216216,0.9121621621621622,0.9324324324324325,0.9054054054054054,0.9324324324324325,0.9241379310344827
I177.0581R9.17_HILICPos_X_HILICPos,0.11111111111111116,0.14685314685314688,0.1071428571428571,0.1496598639455783,0.17006802721088432,0.1768707482993197,0.303448275862069,0.29166666666666663,0.3055555555555556,0.32638888888888884,0.38888888888888884,0.36111111111111116,0.2517006802721088,0.25,0.23129251700680276,0.3561643835616438,0.3716216216216216,0.2689655172413793,0.18243243243243246,0.17808219178082196,0.30069930069930073,0.48630136986301364,0.302158273381295,0.45833333333333337,0.4859154929577465,0.5,0.15436241610738255,0.16216216216216217,0.17567567567567566,0.2432432432432432,0.26206896551724135,0.04166666666666663,0.04878048780487809,0.05882352941176472,0,0.017094017094017144,0,0.08633093525179858,0.08695652173913049,0.07518796992481203,0.07936507936507942,0.27210884353741494,0.3445945945945946,0.32432432432432434,0.226027397260274,0.2635135135135135,0.5578231292517006,0.6394557823129252,0.27210884353741494,0.23809523809523814,0.4693877551020408,0.3445945945945946,0.44594594594594594,0.6824324324324325,0.5135135135135135,0.43918918918918914,0.3648648648648649,0.3793103448275862
I177.0582R7.98_HILICPos_X_HILICPos,0.09027777777777779,0.11888111888111885,0.15000000000000002,0.08843537414965985,0.08163265306122447,0.108843537414966,0.24827586206896557,0.23611111111111116,0.2222222222222222,0.23611111111111116,0.3194444444444444,0.29861111111111116,0.006802721088435382,0,0,0.2534246575342466,0.2702702702702703,0.32413793103448274,0.19594594594594594,0.2191780821917808,0.2727272727272727,0.26027397260273977,0.16546762589928055,0.1875,0.31690140845070425,0.42567567567567566,0,0,0,0.04054054054054057,0.03448275862068961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I179.0048R7.02_HILICPos_X_HILICPos,0.9236111111111112,0.9370629370629371,0.9357142857142857,0.7006802721088435,0.7142857142857143,0.7006802721088435,0.8275862068965517,0.8194444444444444,0.8194444444444444,0.8888888888888888,0.875,0.8541666666666666,0.5374149659863945,0.4932432432432432,0.5170068027210885,0.7465753424657534,0.7297297297297297,0.7586206896551724,0.7297297297297297,0.7671232876712328,0.8321678321678322,0.7054794520547945,0.7410071942446044,0.7291666666666667,0.6901408450704225,0.6824324324324325,0.651006711409396,0.6216216216216216,0.6418918918918919,0.6824324324324325,0.7103448275862069,0.725,0.8048780487804879,0.8403361344537815,0.8151260504201681,0.7863247863247863,0.8828828828828829,0.16546762589928055,0.2246376811594203,0.5714285714285714,0.7142857142857143,0.4897959183673469,0.4864864864864865,0.4932432432432432,0.4794520547945206,0.527027027027027,0.6054421768707483,0.5918367346938775,0.5782312925170068,0.5918367346938775,0.5238095238095238,0.4797297297297297,0.5067567567567568,0.5945945945945945,0.5540540540540541,0.4932432432432432,0.5945945945945945,0.6137931034482759
I179.024R6.59_HILICPos_X_HILICPos,0.6041666666666667,0.5944055944055944,0.5785714285714285,0.37414965986394555,0.38095238095238093,0.36734693877551017,0.45517241379310347,0.42361111111111116,0.4375,0.5208333333333333,0.4930555555555556,0.45138888888888884,0.653061224489796,0.28378378378378377,0.25850340136054417,0.32191780821917804,0.33783783783783783,0.16551724137931034,0.4797297297297297,0.28767123287671237,0.3356643356643356,0.3082191780821918,0.3309352517985612,0.3194444444444444,0.27464788732394363,0.18243243243243246,0.24161073825503354,0.41891891891891897,0.5202702702702703,0.22972972972972971,0.40689655172413797,0.30833333333333335,0.2682926829268293,0.4117647058823529,0.5630252100840336,0.4444444444444444,0.19819819819819817,0.49640287769784175,0.5217391304347826,0.6917293233082706,0.5238095238095238,0.7414965986394557,0.6689189189189189,0.7364864864864865,0.6027397260273972,0.7027027027027026,0.3877551020408163,0.33333333333333337,0.12244897959183676,0.1428571428571429,0.30612244897959184,0.5675675675675675,0.6554054054054055,0.6283783783783784,0.3986486486486487,0.5472972972972974,0.5878378378378378,0.4
I180.1019R8.38_HILICPos_X_HILICPos,0.8055555555555556,0.8251748251748252,0.8214285714285714,0.7414965986394557,0.7414965986394557,0.7619047619047619,0.7931034482758621,0.7847222222222222,0.7916666666666666,0.7986111111111112,0.8055555555555556,0.8125,0.8163265306122449,0.8040540540540541,0.8027210884353742,0.8287671232876712,0.8310810810810811,0.8,0.8310810810810811,0.7876712328767124,0.8251748251748252,0.8561643835616438,0.8201438848920863,0.8541666666666666,0.8450704225352113,0.8513513513513513,0.7583892617449665,0.7635135135135135,0.777027027027027,0.8040540540540541,0.8275862068965517,0.7583333333333333,0.7804878048780488,0.8235294117647058,0.865546218487395,0.7435897435897436,0.7837837837837838,0.7841726618705036,0.782608695652174,0.8045112781954887,0.8253968253968254,0.8707482993197279,0.8310810810810811,0.8378378378378378,0.8356164383561644,0.8108108108108107,0.8299319727891157,0.8299319727891157,0.7959183673469388,0.7891156462585034,0.7687074829931972,0.7837837837837838,0.8378378378378378,0.8040540540540541,0.8040540540540541,0.8040540540540541,0.8243243243243243,0.8137931034482758
I182.0674R1.17_CyanoAq_X_RP,0.6615384615384615,0.7391304347826086,0.7428571428571429,0.8701298701298701,0.858974358974359,0.8701298701298701,0.9,0.8974358974358975,0.8961038961038961,0.904109589041096,0.9113924050632911,0.7294117647058824,0.20481927710843373,0.8666666666666667,0.8202247191011236,0.8292682926829268,0.5526315789473684,0.7866666666666666,0.7837837837837838,0.7590361445783133,0.5737704918032787,0.26027397260273977,0.8472222222222222,0.8734177215189873,0.7702702702702703,0.3943661971830986,0.7590361445783133,0.9,0.898876404494382,0.8791208791208791,0.9213483146067416,0,0,0,0.04761904761904767,0,0,0.11111111111111116,0.15189873417721522,0,0.05660377358490565,0.2588235294117647,0.7976190476190477,0.5357142857142857,0.03529411764705881,0.6428571428571428,0.8351648351648352,0.9010989010989011,0.9333333333333333,0.9,0.8735632183908046,0.8222222222222222,0.6627906976744187,0.8426966292134832,0.7111111111111111,0.8444444444444444,0.9662921348314607,0.8426966292134832
I185.0922R8.02_HILICPos_X_HILICPos,0.6875,0.6783216783216783,0.6428571428571428,0.34013605442176875,0.34693877551020413,0.33333333333333337,0.503448275862069,0.4930555555555556,0.5069444444444444,0.5763888888888888,0.5694444444444444,0.5625,0.33333333333333337,0.3445945945945946,0.34013605442176875,0.7054794520547945,0.6756756756756757,0.503448275862069,0.45270270270270274,0.5410958904109588,0.6783216783216783,0.6849315068493151,0.6762589928057554,0.6944444444444444,0.6338028169014085,0.6351351351351351,0.49664429530201337,0.44594594594594594,0.5135135135135135,0.6148648648648649,0.6620689655172414,0.525,0.4390243902439024,0.5630252100840336,0.47058823529411764,0.4273504273504274,0.4414414414414415,0.1151079136690647,0.1811594202898551,0.3458646616541353,0.5793650793650793,0.26530612244897955,0.31756756756756754,0.3581081081081081,0.3356164383561644,0.3445945945945946,0.40816326530612246,0.44217687074829937,0.3605442176870748,0.38095238095238093,0.2517006802721088,0.2702702702702703,0.2635135135135135,0.44594594594594594,0.33108108108108103,0.31756756756756754,0.43918918918918914,0.4758620689655172
I186.0253R12.12_HILICNeg_X_HILICNeg,0.72,0.8541666666666666,0.8461538461538461,0.6666666666666667,0.6811594202898551,0.855072463768116,0.7413793103448276,0.7868852459016393,0.8064516129032258,0.7636363636363637,0.8421052631578947,0.847457627118644,0.8307692307692307,0.6507936507936508,0.8260869565217391,0.821917808219178,0.7638888888888888,0.7285714285714286,0.7534246575342466,0.8648648648648649,0.8307692307692307,0.6065573770491803,0.8450704225352113,0.8611111111111112,0.8648648648648649,0.71875,0.835820895522388,0.8333333333333334,0.8970588235294118,0.6666666666666667,0.8493150684931507,0,0.55,0.5,0.3571428571428571,0,0,0,0,0.6363636363636364,0.6799999999999999,0.7647058823529411,0.6166666666666667,0.7878787878787878,0.7971014492753623,0.8656716417910448,0.8,0.8309859154929577,0.7,0.8571428571428572,0.5806451612903225,0.7313432835820896,0.7727272727272727,0.8153846153846154,0.703125,0.7536231884057971,0.8507462686567164,0.8307692307692307
I188.0707R7.54_HILICPos_X_HILICPos,0.5347222222222222,0.46153846153846156,0.4642857142857143,0.4693877551020408,0.4217687074829932,0.3945578231292517,0.4482758620689655,0.4722222222222222,0.4444444444444444,0.5,0.4097222222222222,0.45833333333333337,0.3197278911564626,0.29054054054054057,0.2517006802721088,0.31506849315068497,0.2567567567567568,0.2827586206896552,0.4054054054054054,0.363013698630137,0.2797202797202797,0.1917808219178082,0.1151079136690647,0.24305555555555558,0.2605633802816901,0.22972972972972971,0.20134228187919467,0.2432432432432432,0.25,0.22297297297297303,0.16551724137931034,0.2833333333333333,0.29268292682926833,0.26050420168067223,0.46218487394957986,0.24786324786324787,0.18018018018018023,0.525179856115108,0.4565217391304348,0.6165413533834587,0.46825396825396826,0.4013605442176871,0.31081081081081086,0.29729729729729726,0.410958904109589,0.3986486486486487,0.25850340136054417,0.26530612244897955,0.19047619047619047,0.20408163265306123,0.34693877551020413,0.29729729729729726,0.33783783783783783,0.3581081081081081,0.21621621621621623,0.2635135135135135,0.2702702702702703,0.19310344827586212
I189.1235R6.93_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0.36734693877551017,0.33108108108108103,0.3605442176870748,0.3287671232876712,0.30405405405405406,0.29655172413793107,0.22297297297297303,0.2534246575342466,0.2517482517482518,0.3561643835616438,0.4316546762589928,0.36111111111111116,0.323943661971831,0.33783783783783783,0.4697986577181208,0.4054054054054054,0.3986486486486487,0.3851351351351351,0.42068965517241375,0.4666666666666667,0.5447154471544715,0.5042016806722689,0.37815126050420167,0.3931623931623932,0.4054054054054054,0.2086330935251799,0.23913043478260865,0.42105263157894735,0.5,0.23129251700680276,0.29729729729729726,0.31756756756756754,0.26712328767123283,0.33108108108108103,0.34013605442176875,0.326530612244898,0.4217687074829932,0.4897959183673469,0.2925170068027211,0.29054054054054057,0.25,0.3851351351351351,0.30405405405405406,0.2702702702702703,0.33108108108108103,0.42068965517241375
I190.1439R0.83_CyanoAq_X_RP,0.09230769230769231,0.10144927536231885,0,0.23376623376623373,0.21794871794871795,0.2597402597402597,0.275,0.2692307692307693,0.22077922077922074,0.3835616438356164,0.3924050632911392,0.3647058823529412,0.4819277108433735,0.5777777777777777,0.7752808988764045,0.8048780487804879,0.7894736842105263,0.76,0.6756756756756757,0.6987951807228916,0.7213114754098361,0.7808219178082192,0.9166666666666666,0.7974683544303798,0.7567567567567568,0.7746478873239436,0.7469879518072289,0.7777777777777778,0.7865168539325843,0.7252747252747253,0.8651685393258427,0,0,0,0,0,0,0,0,0,0,0.48235294117647054,0.5952380952380952,0.7380952380952381,0.5529411764705883,0.8571428571428572,0.8681318681318682,0.8461538461538461,0.6555555555555556,0.7888888888888889,0.32183908045977017,0.6222222222222222,0.38372093023255816,0.651685393258427,0.6222222222222222,0.7333333333333334,0.7752808988764045,0.8314606741573034
I192.9131R3.72_HILICNeg_X_HILICNeg,0.38,0.35416666666666663,0.40384615384615385,0.5606060606060606,0.5942028985507246,0.5942028985507246,0.6379310344827587,0.639344262295082,0.6774193548387097,0.6545454545454545,0.7192982456140351,0.711864406779661,0,0,0,0.7123287671232876,0.7361111111111112,0.6714285714285715,0.6027397260273972,0.6621621621621622,0.4461538461538461,0.7540983606557377,0.8028169014084507,0.7916666666666666,0.7027027027027026,0.640625,0,0,0,0.33333333333333337,0.410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I192.9808R2.93_HILICNeg_X_HILICNeg,0.06000000000000005,0.02083333333333337,0.019230769230769273,0.19696969696969702,0.14492753623188404,0.13043478260869568,0.27586206896551724,0.2622950819672131,0.22580645161290325,0.21818181818181814,0.1578947368421053,0.06779661016949157,0.49230769230769234,0.38095238095238093,0.46376811594202894,0.3287671232876712,0.16666666666666663,0.09999999999999998,0.36986301369863017,0.31081081081081086,0.12307692307692308,0.2786885245901639,0.619718309859155,0.5555555555555556,0.4864864864864865,0.078125,0.4776119402985075,0.31818181818181823,0.3088235294117647,0.3913043478260869,0.6301369863013699,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.3970588235294118,0.050000000000000044,0.21212121212121215,0.5072463768115942,0.5970149253731343,0.22857142857142854,0.3380281690140845,0.2666666666666667,0.6428571428571428,0.25806451612903225,0.35820895522388063,0.31818181818181823,0.4769230769230769,0.25,0.46376811594202894,0.13432835820895528,0.16923076923076918
I193.0531R10.87_HILICPos_X_HILICPos,0.7152777777777778,0.6083916083916083,0.5857142857142856,0.8299319727891157,0.8571428571428572,0.8163265306122449,0.8896551724137931,0.8680555555555556,0.8680555555555556,0.8472222222222222,0.8194444444444444,0.8333333333333334,0.5238095238095238,0.7972972972972973,0.6870748299319728,0.6232876712328768,0.7567567567567568,0.8413793103448276,0.6554054054054055,0.6506849315068493,0.6363636363636364,0.8698630136986302,0.5827338129496402,0.7430555555555556,0.528169014084507,0.8648648648648649,0.6644295302013423,0.722972972972973,0.6554054054054055,0.7297297297297297,0.6551724137931034,0.2583333333333333,0.3414634146341463,0.31932773109243695,0.26890756302521013,0.23931623931623935,0.26126126126126126,0.7338129496402878,0.6159420289855073,0.27819548872180455,0.24603174603174605,0.5510204081632653,0.7027027027027026,0.5405405405405406,0.6164383561643836,0.5,0.7006802721088435,0.6598639455782314,0.782312925170068,0.5714285714285714,0.6734693877551021,0.5202702702702703,0.4864864864864865,0.6486486486486487,0.75,0.5405405405405406,0.7567567567567568,0.7241379310344828
I193.0894R10.12_HILICPos_X_HILICPos,0.5069444444444444,0.5384615384615384,0.4928571428571429,0.5918367346938775,0.6462585034013606,0.6734693877551021,0.7310344827586207,0.6805555555555556,0.7152777777777778,0.6458333333333333,0.7430555555555556,0.6597222222222222,0.6326530612244898,0.6283783783783784,0.7551020408163265,0.7945205479452055,0.7702702702702703,0.7793103448275862,0.8175675675675675,0.7328767123287672,0.7132867132867133,0.773972602739726,0.8561151079136691,0.7986111111111112,0.7746478873239436,0.8445945945945946,0.6845637583892618,0.7027027027027026,0.6486486486486487,0.7094594594594594,0.7793103448275862,0.5333333333333333,0.5284552845528455,0.6218487394957983,0.5294117647058824,0.37606837606837606,0.5585585585585586,0.5035971223021583,0.21739130434782605,0.5563909774436091,0.5158730158730158,0.7074829931972789,0.5067567567567568,0.7567567567567568,0.636986301369863,0.5067567567567568,0.8163265306122449,0.7482993197278911,0.7346938775510203,0.782312925170068,0.36734693877551017,0.6891891891891893,0.6216216216216216,0.6418918918918919,0.6689189189189189,0.7364864864864865,0.7297297297297297,0.8275862068965517
