Kingdom,Phylum,Class,Order,Family,Genus,Species,Consensus,taxon.id
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,46427fc43e397ca936f1c19f468a8b91
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,0.8000000,0a746a9d32ea329dbb3b360232b61a94
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,0.9090909,4967fe1e199702224a672f3a5eb3e6a9
Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,1.0000000,f28a48ab2436d30624031e2398a49435
Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_XX,Chlorophyta_XXX,Chlorophyta_XXXX,1.0000000,6ed597cebb53553c436031db08c8c968
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-G,Chrysophyceae_Clade-G_X,1.0000000,e058b12be1939ac373d16071ae30d764
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,18f70aea6bb545cfd0ddb9f88924a04b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Oxyphysiaceae,Phalachroma,0.9090909,05a37b12ba9ff105af6296b8f49dba93
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6000000,8a9fa013943874a6e3386e4c6d6bd7a6
Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,0.5333333,fafdeb9aa6d45ac1c18e2aa1a3188998
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,0.6000000,d7f6ca16de73880b57f1d48c46c16e4a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,aba21263fa02c15397099c308ddf148c
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,45f54794a7b59193b2e55e59745fd2c3
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,58eb4993f54d881cd63d5de569a7db90
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6f2aedd9c748146472a778c0b5d8f45e
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Thoracosphaeraceae_X,0.7272727,50680573ff0db8d1ab1628cd7c5dd3ed
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,4683579f1e7a81d02c6e42b112d8cec1
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,0c0f8b06199200fd21b17cf0285b2610
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,ba370961e8920d619d11f4aedb825438
Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12B,MAST-12B_X,MAST-12B_XX,1.0000000,aa3331d167f3e64dee6b982c452250c9
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,86c51ea8a521d9b32534761af64b0fca
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,054536805380c0f30686ebdd80ef6515
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,0.9090909,a18bd3b2b593b96665c659c1e836c265
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,16ec8e9a363b5613a9cda891a70b258e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1db1acaa58f686d9007979d6d204a94f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.9090909,cee639a81a632b12ce04d13235d127d4
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,0.5454545,1a74b6e79df31c4e08a32e3ffa2fcd63
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,0.8000000,654356b304ac8d8f59d732ddb77c1a5a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,0.5454545,d625c8a1aed2c1e3083ee5ad292bf81a
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5f6d5e4db17a380528a12fcca1502a86
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.7000000,b80d4168b717ad30ca090d34ba8253a7
Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,1.0000000,c799c9eedfdf91469b1ca2ca10cc5c6f
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,774e01a2430d694ba5d11a042f3c191d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,ee847482c52f7cb46fbba7f2e3e139f6
Eukaryota,Stramenopiles,Sagenista,MAST-8,MAST-8A,MAST-8A_X,MAST-8A_XX,1.0000000,d1a4b713cb16ac630ea916bd7ec6ad61
Eukaryota,Archaeplastida,Chlorophyta,NA,NA,NA,NA,0.5500000,0f5597a028ce1d02276221b851ffedba
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a5d564ebcc41f3682578713ae0c98b6c
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,0.8000000,432ea5f07ac4ac9225d5c13029168c78
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_XX,1.0000000,435fc243e242dc6616f699b0b3778c1d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,0.6363636,01d97da037f209b4f74ecb99a910a94c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,21f13babc9433b28cb3944c57a2b03e0
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9000000,216121ab12c727967d2dac71844e8ccd
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8000000,5add0491116bc869cd000237333793f3
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,edc8dade2ed9118600da78f22a077f70
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,0.8000000,af2534f4ccfdc170089918d9e5524e98
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,40ba63d33a7fc23df5d987498679b8ce
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,ec89cde276c4302e5a63cf7a7cf088b7
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c8df02ff0791d300bc04e4c0160eb01d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,0.9090909,51eef1a8f612c67049ba0ba98ef421ff
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3320f81428eaebce6a586b497ac325ed
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,1.0000000,eb0c1449ff0b024a0a442420b86065c5
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,ada4169eaaf5d5e4b1ff83085a55793d
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,eaf3f041b5e4024b5e5bfff528e5b57b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.6363636,4b334bdfc2f47f9e801d80abcdb5ea67
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_07,Tintinnopsis_07,0.7000000,b082479d59f21003cea00691a577d7fa
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,b355103eaa2c6f528eb736a6d2809ba3
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,1.0000000,43234698d99cb6002c8d0468016eea57
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3415e0b9512f2da6a7db0ba938442944
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,024732b32746f6985b4aa7b9316167b0
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Pseudochattonella,0.6666667,69692c395dc196dbad6706e3902f9fa6
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,e9ab1168acef6d2565147a988774256f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,1.0000000,12ac88d2355a03df95b6d45d1b975259
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_XX,1.0000000,866806495318cc67fbda169983de33f6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,52bde3f250b59f441bd90e7374d5a4c2
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,1.0000000,a3f68ee76836b35c29846622fad71b8a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,0dc3a680f10433338d66c807a632d17d
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_XX,1.0000000,07b4abbf4adc20612602c3577d24a847
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,513976f7d67065437dd4040eb0d855e7
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,ebd6c4f9d79ed236dcabae492c911ca1
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,1.0000000,d81af032658246fd232fc97592652334
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,0.6666667,622b987285c25708d403f2092b34683e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.7272727,5533b88807bd78f33666dcb7b0a1dd80
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes_X,0.5500000,a0ced43c51c9e3546be3a213d7bedfe1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,c02725b945edb599cf8e7a81ec4d4e35
Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemea_X,Diplonemea_XX,1.0000000,2a38c6034a971b24d90b2c169ee2ad21
Eukaryota,Opisthokonta,Opisthokonta_X,Opisthokonta_XX,Opisthokonta_XXX,Opisthokonta_XXXX,Opisthokonta_XXXXX,1.0000000,e757c0c397182a9f16643abe082ce32e
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,75b6dabeb968607c21552bc639ed07dd
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.7272727,b8136a71f2dfeaaaf1e8233af506dc48
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,54848c46e6c6f62af1d971a427efa36b
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,1.0000000,e5b8f55c796e4f4e6d988c3a4680fb04
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,8add88c88ff173578a9462145cb6bb79
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3778021256b1f37a460aa058578bab37
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,406d600aac90bcaf29aa943cbc328a1e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,2931232d3e185e8ba99b0c1b6dee2c00
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6aeee64a421389009841a2293c059f29
Eukaryota,Hacrobia,Haptophyta,NA,NA,NA,NA,1.0000000,e15402b3a002237d23462522601278dc
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,38084dc244f37466837b870b28432d7e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,4109830df09f2ae5e307633fbd5d9ed3
Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemea_X,Diplonemea_XX,0.7000000,0caab62d1388986b78be8adc5fc7529c
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,1.0000000,9055a115533edb12fac52d73371e6f8b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9000000,2fbd63ec53fcd607026c9717e848c8ed
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,9159d7d09bc621501b4703385d2c7fb5
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Florenciella,0.5833333,31b5d65d537ce33164e6d05277ee05cb
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,4196fbbd8cba74453b366f714ab09d52
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,82c6a0ae5ab70a9b16fa306e61c44c09
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.9090909,5ba4f5186ea75c4d749545cdc5496509
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,40de760574168ed2873cbf212cbaf9c5
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,1.0000000,474450cdbb20ac0ade1a3255ab1af802
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,808d3ff663ccddde5a8b7ef8b546ee82
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,0.8181818,1336e89f980838903264e195d90f77da
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,e16f34a4dd5b98d1f09c2ed9e5207d22
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,NA,NA,NA,1.0000000,815dfdf8f4d4b5a9501dab10e3cc99fe
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,0.9090909,d629499ae46f2d2eeb8bf2410ecd1829
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,0.7142857,6e78a5e2a8fbdd856c473af160e3bd72
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,0.9090909,9afe7eeeeffde8d8af6896127534ad6b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,fcc71496afd21478b33809ef99fac84e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,daa9c1753e29b160495a275d5cb9b437
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,c9a6fa1610fdfb584de8025632abc131
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c2f34a8774bbdffe345b2f43af11638c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,43cb0ba5ae7d4e1f4c9b25485e5b3eb0
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,4396856033aebd6c18f7e31bc6eac0e9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,55c1d8e5bf26b4cec7bd99401c2d25c4
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,20b5225709e80ba6c2d59402114d0ad1
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,9e424ac7721de499b001e4917efa616f
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,0b2c9b714c6b2bb6f93209ea63984808
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,0.9000000,8e368f2621b81c7da88db1c7525ae581
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,7b851aa7252018665dc4e600a40909e0
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,7e2e0c4f8ae96d0aebcac488bf2835ce
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,333ee26884151a078c2aeaaef3586cd6
Eukaryota,Opisthokonta,Opisthokonta_X,Opisthokonta_XX,Opisthokonta_XXX,Opisthokonta_XXXX,Opisthokonta_XXXXX,1.0000000,d3f00e7d4baf54168333833acc05be91
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,0.9000000,d52bd84fecf8a151f83707038defc544
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,03f6a1fc533543cfaaa7da670537ad9d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,99e61e9677889543ee3fefab8107c3e0
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,0.9000000,d600d38739285668888482133cb03fbc
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,NA,NA,1.0000000,a4a929dbc8c6173042b475cc1c810449
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,0.9000000,819f4a8745cdae10f78c7f93eb2ac474
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,0.9000000,447d3904e9a51d23254fb1d2920090a6
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,250a3338271b6216dfcd7be85c134f4f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.8181818,607302e238e83459d52b91deceaab350
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,0.7272727,3c12a528b86792accdf9ac1d0d52b8cb
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,0.8000000,7692e25c4dde7233af2068465a318686
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,07e02f051da5e75688d61e8b1e49ed6c
